user_id,conversation_id,session_id,variant,is_resolved,ai_metric,timestamp
u0593,conv0000882,sess0001804,A,0,3.94,2024-01-05 15:00:00
u0594,conv0000883,sess0001805,A,0,2.71,2024-01-07 05:00:00
u0594,conv0000883,sess0001806,A,0,1.1,2024-01-09 07:00:00
u0594,conv0000883,sess0001807,A,0,1.68,2024-01-12 11:00:00
u0594,conv0000884,sess0001808,A,1,4.01,2024-01-05 08:00:00
u0594,conv0000884,sess0001809,A,1,2.99,2024-01-07 17:00:00
u0595,conv0000885,sess0001810,A,1,4.46,2024-01-01 11:00:00
u0595,conv0000885,sess0001811,A,1,3.78,2024-01-03 14:00:00
u0595,conv0000886,sess0001812,A,1,2.89,2024-01-02 16:00:00
u0595,conv0000886,sess0001813,A,0,2.12,2024-01-09 00:00:00
u0596,conv0000887,sess0001814,A,1,2.66,2024-01-07 08:00:00
u0596,conv0000887,sess0001815,A,1,4.0,2024-01-05 15:00:00
u0596,conv0000887,sess0001816,A,1,4.73,2024-01-13 06:00:00
u0596,conv0000887,sess0001817,A,1,4.26,2024-01-09 20:00:00
u0596,conv0000887,sess0001818,A,0,2.91,2024-01-07 07:00:00
u0597,conv0000888,sess0001819,A,1,4.54,2024-01-01 10:00:00
u0597,conv0000888,sess0001820,A,1,5.0,2024-01-03 17:00:00
u0597,conv0000888,sess0001821,A,1,4.59,2024-01-12 15:00:00
u0597,conv0000888,sess0001822,A,0,2.62,2024-01-12 10:00:00
u0597,conv0000888,sess0001823,A,0,2.33,2024-01-08 03:00:00
u0598,conv0000889,sess0001824,A,1,3.35,2024-01-02 04:00:00
u0598,conv0000889,sess0001825,A,0,2.1,2024-01-05 17:00:00
u0598,conv0000890,sess0001826,A,1,4.34,2024-01-06 12:00:00
u0599,conv0000891,sess0001827,A,1,4.23,2024-01-06 19:00:00
u0599,conv0000891,sess0001828,A,1,3.46,2024-01-08 09:00:00
u0599,conv0000891,sess0001829,A,0,2.09,2024-01-07 10:00:00
u0600,conv0000892,sess0001830,A,0,1.76,2024-01-01 06:00:00
u0600,conv0000893,sess0001831,A,1,4.24,2024-01-04 22:00:00
u0601,conv0000894,sess0001832,A,1,4.49,2024-01-07 14:00:00
u0602,conv0000896,sess0001833,A,1,4.44,2024-01-01 12:00:00
u0602,conv0000896,sess0001834,A,0,2.05,2024-01-04 11:00:00
u0602,conv0000896,sess0001835,A,1,3.57,2024-01-08 15:00:00
u0602,conv0000897,sess0001836,A,1,4.23,2024-01-06 10:00:00
u0602,conv0000897,sess0001837,A,1,4.09,2024-01-09 01:00:00
u0603,conv0000898,sess0001838,A,1,4.93,2024-01-05 20:00:00
u0603,conv0000898,sess0001839,A,0,1.53,2024-01-04 16:00:00
u0603,conv0000899,sess0001840,A,0,3.31,2024-01-06 20:00:00
u0604,conv0000900,sess0001841,A,1,3.52,2024-01-07 10:00:00
u0605,conv0000901,sess0001842,A,1,4.14,2024-01-04 23:00:00
u0605,conv0000901,sess0001843,A,0,3.33,2024-01-03 13:00:00
u0605,conv0000902,sess0001844,A,1,4.33,2024-01-02 12:00:00
u0606,conv0000903,sess0001845,A,0,3.06,2024-01-05 18:00:00
u0606,conv0000904,sess0001846,A,0,1.86,2024-01-04 14:00:00
u0607,conv0000905,sess0001847,A,1,4.74,2024-01-04 05:00:00
u0607,conv0000905,sess0001848,A,1,3.03,2024-01-03 02:00:00
u0607,conv0000905,sess0001849,A,0,2.37,2024-01-03 08:00:00
u0607,conv0000905,sess0001850,A,1,4.17,2024-01-03 23:00:00
u0607,conv0000905,sess0001851,A,1,4.08,2024-01-09 02:00:00
u0608,conv0000906,sess0001852,A,1,3.41,2024-01-04 07:00:00
u0608,conv0000906,sess0001853,A,1,3.56,2024-01-05 19:00:00
u0609,conv0000907,sess0001854,A,1,3.53,2024-01-07 06:00:00
u0609,conv0000908,sess0001855,A,1,4.03,2024-01-07 21:00:00
u0610,conv0000909,sess0001856,A,1,5.0,2024-01-07 09:00:00
u0611,conv0000910,sess0001857,A,1,3.73,2024-01-03 19:00:00
u0611,conv0000910,sess0001858,A,1,3.9,2024-01-04 09:00:00
u0611,conv0000910,sess0001859,A,0,2.22,2024-01-06 14:00:00
u0612,conv0000911,sess0001860,A,0,1.95,2024-01-04 03:00:00
u0612,conv0000911,sess0001861,A,0,1.48,2024-01-02 10:00:00
u0612,conv0000911,sess0001862,A,0,3.6,2024-01-04 23:00:00
u0612,conv0000911,sess0001863,A,0,3.56,2024-01-07 15:00:00
u0612,conv0000911,sess0001864,A,0,1.29,2024-01-07 04:00:00
u0613,conv0000912,sess0001865,A,1,4.03,2024-01-02 00:00:00
u0613,conv0000912,sess0001866,A,1,3.63,2024-01-08 13:00:00
u0614,conv0000913,sess0001867,A,0,2.64,2024-01-01 23:00:00
u0614,conv0000913,sess0001868,A,1,2.77,2024-01-06 08:00:00
u0614,conv0000914,sess0001869,A,0,3.39,2024-01-04 12:00:00
u0614,conv0000914,sess0001870,A,0,1.8,2024-01-08 09:00:00
u0615,conv0000915,sess0001871,A,0,2.9,2024-01-01 04:00:00
u0616,conv0000917,sess0001872,A,1,4.35,2024-01-01 22:00:00
u0617,conv0000919,sess0001873,A,0,2.42,2024-01-05 11:00:00
u0617,conv0000919,sess0001874,A,1,3.81,2024-01-08 18:00:00
u0618,conv0000920,sess0001875,A,1,3.09,2024-01-05 04:00:00
u0618,conv0000920,sess0001876,A,0,2.12,2024-01-07 21:00:00
u0618,conv0000920,sess0001877,A,1,4.36,2024-01-07 06:00:00
u0618,conv0000921,sess0001878,A,1,5.0,2024-01-06 10:00:00
u0618,conv0000921,sess0001879,A,1,3.86,2024-01-08 18:00:00
u0619,conv0000922,sess0001880,A,1,3.39,2024-01-01 05:00:00
u0619,conv0000922,sess0001881,A,1,4.28,2024-01-09 03:00:00
u0619,conv0000923,sess0001882,A,1,4.5,2024-01-06 15:00:00
u0619,conv0000923,sess0001883,A,0,1.66,2024-01-02 14:00:00
u0620,conv0000924,sess0001884,A,1,3.6,2024-01-05 03:00:00
u0621,conv0000925,sess0001885,A,1,3.47,2024-01-02 19:00:00
u0621,conv0000926,sess0001886,A,0,3.89,2024-01-03 08:00:00
u0622,conv0000927,sess0001887,A,1,4.84,2024-01-05 01:00:00
u0622,conv0000928,sess0001888,A,0,1.33,2024-01-07 22:00:00
u0623,conv0000929,sess0001889,A,0,3.15,2024-01-06 04:00:00
u0623,conv0000929,sess0001890,A,0,1.19,2024-01-06 10:00:00
u0623,conv0000930,sess0001891,A,1,4.08,2024-01-01 11:00:00
u0623,conv0000930,sess0001892,A,0,2.14,2024-01-04 00:00:00
u0624,conv0000931,sess0001893,A,1,3.53,2024-01-01 06:00:00
u0625,conv0000933,sess0001894,A,1,3.71,2024-01-01 17:00:00
u0625,conv0000933,sess0001895,A,1,5.0,2024-01-09 05:00:00
u0625,conv0000934,sess0001896,A,1,2.72,2024-01-05 18:00:00
u0625,conv0000934,sess0001897,A,0,1.38,2024-01-07 19:00:00
u0626,conv0000935,sess0001898,A,0,1.46,2024-01-03 23:00:00
u0626,conv0000936,sess0001899,A,1,4.99,2024-01-06 01:00:00
u0627,conv0000937,sess0001900,A,1,5.0,2024-01-06 01:00:00
u0627,conv0000937,sess0001901,A,1,4.3,2024-01-04 15:00:00
u0627,conv0000938,sess0001902,A,1,4.9,2024-01-01 10:00:00
u0628,conv0000939,sess0001903,A,1,3.54,2024-01-01 03:00:00
u0628,conv0000939,sess0001904,A,0,1.8,2024-01-07 21:00:00
u0628,conv0000940,sess0001905,A,1,3.12,2024-01-01 09:00:00
u0629,conv0000941,sess0001906,A,0,2.49,2024-01-02 09:00:00
u0629,conv0000941,sess0001907,A,1,3.96,2024-01-06 11:00:00
u0629,conv0000941,sess0001908,A,1,4.01,2024-01-09 22:00:00
u0629,conv0000942,sess0001909,A,1,4.15,2024-01-05 22:00:00
u0629,conv0000942,sess0001910,A,1,3.5,2024-01-07 07:00:00
u0630,conv0000943,sess0001911,A,1,3.24,2024-01-03 15:00:00
u0630,conv0000943,sess0001912,A,1,2.98,2024-01-05 09:00:00
u0630,conv0000943,sess0001913,A,1,2.88,2024-01-04 04:00:00
u0631,conv0000944,sess0001914,A,1,4.19,2024-01-03 06:00:00
u0632,conv0000946,sess0001915,A,0,0.8,2024-01-05 02:00:00
u0632,conv0000946,sess0001916,A,0,2.2,2024-01-08 09:00:00
u0632,conv0000946,sess0001917,A,1,5.0,2024-01-08 18:00:00
u0632,conv0000946,sess0001918,A,0,3.07,2024-01-13 22:00:00
u0632,conv0000946,sess0001919,A,1,4.1,2024-01-14 22:00:00
u0633,conv0000947,sess0001920,A,0,2.03,2024-01-02 04:00:00
u0633,conv0000947,sess0001921,A,0,2.45,2024-01-05 13:00:00
u0633,conv0000947,sess0001922,A,1,4.92,2024-01-05 18:00:00
u0633,conv0000948,sess0001923,A,1,4.79,2024-01-03 20:00:00
u0633,conv0000948,sess0001924,A,0,1.98,2024-01-10 07:00:00
u0634,conv0000949,sess0001925,A,1,4.76,2024-01-03 12:00:00
u0634,conv0000950,sess0001926,A,1,4.04,2024-01-06 09:00:00
u0635,conv0000951,sess0001927,A,1,4.07,2024-01-04 08:00:00
u0635,conv0000951,sess0001928,A,0,1.35,2024-01-03 07:00:00
u0635,conv0000951,sess0001929,A,1,4.37,2024-01-08 09:00:00
u0636,conv0000952,sess0001930,A,1,4.32,2024-01-04 12:00:00
u0637,conv0000953,sess0001931,A,1,4.55,2024-01-03 17:00:00
u0637,conv0000953,sess0001932,A,0,2.7,2024-01-06 18:00:00
u0637,conv0000953,sess0001933,A,0,1.72,2024-01-06 23:00:00
u0637,conv0000953,sess0001934,A,1,3.69,2024-01-04 20:00:00
u0638,conv0000954,sess0001935,A,1,4.53,2024-01-02 10:00:00
u0638,conv0000954,sess0001936,A,1,3.88,2024-01-10 02:00:00
u0638,conv0000954,sess0001937,A,1,3.75,2024-01-05 13:00:00
u0638,conv0000954,sess0001938,A,1,4.11,2024-01-12 09:00:00
u0638,conv0000954,sess0001939,A,1,3.01,2024-01-18 02:00:00
u0639,conv0000955,sess0001940,A,1,3.6,2024-01-04 02:00:00
u0639,conv0000955,sess0001941,A,0,3.54,2024-01-05 04:00:00
u0640,conv0000956,sess0001942,A,1,3.75,2024-01-05 16:00:00
u0640,conv0000956,sess0001943,A,1,4.34,2024-01-05 00:00:00
u0640,conv0000957,sess0001944,A,1,3.02,2024-01-04 16:00:00
u0641,conv0000958,sess0001945,A,1,2.73,2024-01-06 03:00:00
u0642,conv0000959,sess0001946,A,1,4.62,2024-01-03 02:00:00
u0643,conv0000961,sess0001947,A,1,4.72,2024-01-01 19:00:00
u0643,conv0000961,sess0001948,A,1,3.92,2024-01-05 16:00:00
u0643,conv0000962,sess0001949,A,1,3.98,2024-01-01 03:00:00
u0644,conv0000963,sess0001950,A,1,4.58,2024-01-01 04:00:00
u0644,conv0000963,sess0001951,A,0,1.25,2024-01-08 10:00:00
u0644,conv0000964,sess0001952,A,1,4.13,2024-01-03 00:00:00
u0645,conv0000965,sess0001953,A,1,4.29,2024-01-03 12:00:00
u0645,conv0000965,sess0001954,A,1,4.62,2024-01-03 19:00:00
u0645,conv0000965,sess0001955,A,1,3.82,2024-01-04 23:00:00
u0645,conv0000966,sess0001956,A,1,5.0,2024-01-03 04:00:00
u0645,conv0000966,sess0001957,A,1,4.42,2024-01-05 09:00:00
u0646,conv0000967,sess0001958,A,1,3.88,2024-01-04 07:00:00
u0646,conv0000967,sess0001959,A,0,2.97,2024-01-07 10:00:00
u0646,conv0000967,sess0001960,A,1,3.88,2024-01-08 20:00:00
u0646,conv0000968,sess0001961,A,1,4.01,2024-01-02 21:00:00
u0646,conv0000968,sess0001962,A,1,5.0,2024-01-09 16:00:00
u0647,conv0000969,sess0001963,A,1,3.31,2024-01-06 06:00:00
u0647,conv0000969,sess0001964,A,0,2.53,2024-01-05 20:00:00
u0647,conv0000970,sess0001965,A,1,4.24,2024-01-04 03:00:00
u0647,conv0000970,sess0001966,A,0,1.88,2024-01-07 17:00:00
u0648,conv0000971,sess0001967,A,1,3.88,2024-01-07 21:00:00
u0648,conv0000971,sess0001968,A,1,3.48,2024-01-09 19:00:00
u0648,conv0000971,sess0001969,A,0,2.88,2024-01-10 18:00:00
u0648,conv0000971,sess0001970,A,1,3.17,2024-01-11 01:00:00
u0649,conv0000972,sess0001971,A,0,2.7,2024-01-05 01:00:00
u0649,conv0000972,sess0001972,A,1,3.68,2024-01-09 11:00:00
u0649,conv0000973,sess0001973,A,1,3.43,2024-01-04 10:00:00
u0650,conv0000974,sess0001974,A,0,2.38,2024-01-01 17:00:00
u0650,conv0000974,sess0001975,A,1,2.99,2024-01-06 22:00:00
u0651,conv0000975,sess0001976,A,0,2.07,2024-01-05 20:00:00
u0652,conv0000976,sess0001977,A,0,3.37,2024-01-06 02:00:00
u0652,conv0000976,sess0001978,A,1,3.54,2024-01-06 10:00:00
u0652,conv0000977,sess0001979,A,1,4.37,2024-01-07 01:00:00
u0653,conv0000978,sess0001980,A,1,5.0,2024-01-01 08:00:00
u0653,conv0000978,sess0001981,A,1,4.32,2024-01-08 22:00:00
u0654,conv0000979,sess0001982,A,1,4.33,2024-01-02 22:00:00
u0654,conv0000979,sess0001983,A,0,1.01,2024-01-10 06:00:00
u0654,conv0000979,sess0001984,A,0,2.36,2024-01-08 22:00:00
u0654,conv0000979,sess0001985,A,1,3.87,2024-01-08 09:00:00
u0654,conv0000979,sess0001986,A,1,5.0,2024-01-15 02:00:00
u0655,conv0000980,sess0001987,A,1,3.37,2024-01-02 10:00:00
u0655,conv0000980,sess0001988,A,1,3.91,2024-01-05 21:00:00
u0655,conv0000981,sess0001989,A,1,3.7,2024-01-01 14:00:00
u0656,conv0000982,sess0001990,A,1,3.21,2024-01-01 16:00:00
u0656,conv0000982,sess0001991,A,1,4.59,2024-01-03 20:00:00
u0656,conv0000982,sess0001992,A,0,3.37,2024-01-05 07:00:00
u0657,conv0000983,sess0001993,A,1,4.38,2024-01-06 04:00:00
u0657,conv0000984,sess0001994,A,1,3.72,2024-01-06 21:00:00
u0658,conv0000985,sess0001995,A,0,2.44,2024-01-07 10:00:00
u0658,conv0000985,sess0001996,A,1,3.25,2024-01-06 06:00:00
u0659,conv0000986,sess0001997,A,0,1.1,2024-01-02 09:00:00
u0660,conv0000988,sess0001998,A,1,3.15,2024-01-07 01:00:00
u0660,conv0000988,sess0001999,A,1,3.8,2024-01-07 08:00:00
u0660,conv0000988,sess0002000,A,0,2.98,2024-01-11 05:00:00
u0660,conv0000988,sess0002001,A,1,2.71,2024-01-09 23:00:00
u0660,conv0000988,sess0002002,A,1,3.44,2024-01-05 14:00:00
u0661,conv0000989,sess0002003,A,1,4.78,2024-01-03 21:00:00
u0661,conv0000989,sess0002004,A,1,3.88,2024-01-03 08:00:00
u0661,conv0000990,sess0002005,A,1,3.98,2024-01-06 21:00:00
u0661,conv0000990,sess0002006,A,0,2.13,2024-01-06 03:00:00
u0662,conv0000991,sess0002007,A,1,2.1,2024-01-06 07:00:00
u0662,conv0000991,sess0002008,A,1,4.74,2024-01-05 06:00:00
u0663,conv0000992,sess0002009,A,0,3.37,2024-01-06 19:00:00
u0663,conv0000993,sess0002010,A,1,4.74,2024-01-05 00:00:00
u0664,conv0000994,sess0002011,A,0,2.23,2024-01-05 04:00:00
u0664,conv0000994,sess0002012,A,1,4.5,2024-01-02 13:00:00
u0664,conv0000994,sess0002013,A,0,3.3,2024-01-08 11:00:00
u0664,conv0000994,sess0002014,A,1,5.0,2024-01-10 10:00:00
u0664,conv0000994,sess0002015,A,1,3.9,2024-01-06 17:00:00
u0665,conv0000995,sess0002016,A,1,4.49,2024-01-07 16:00:00
u0665,conv0000995,sess0002017,A,1,3.08,2024-01-03 08:00:00
u0665,conv0000996,sess0002018,A,1,3.42,2024-01-01 07:00:00
u0665,conv0000996,sess0002019,A,0,1.55,2024-01-06 14:00:00
u0666,conv0000997,sess0002020,A,1,5.0,2024-01-06 06:00:00
u0667,conv0000998,sess0002021,A,1,3.36,2024-01-05 16:00:00
u0667,conv0000998,sess0002022,A,1,2.91,2024-01-08 11:00:00
u0667,conv0000999,sess0002023,A,1,3.21,2024-01-04 08:00:00
u0668,conv0001000,sess0002024,A,0,3.13,2024-01-03 19:00:00
u0668,conv0001000,sess0002025,A,1,4.09,2024-01-07 11:00:00
u0668,conv0001001,sess0002026,A,0,1.56,2024-01-02 08:00:00
u0668,conv0001001,sess0002027,A,1,3.03,2024-01-04 17:00:00
u0669,conv0001002,sess0002028,A,0,3.5,2024-01-07 18:00:00
u0669,conv0001002,sess0002029,A,0,3.0,2024-01-08 23:00:00
u0669,conv0001002,sess0002030,A,0,3.59,2024-01-04 15:00:00
u0669,conv0001002,sess0002031,A,1,4.9,2024-01-03 15:00:00
u0670,conv0001003,sess0002032,A,0,1.0,2024-01-01 20:00:00
u0670,conv0001004,sess0002033,A,0,3.35,2024-01-02 13:00:00
u0671,conv0001005,sess0002034,A,1,4.43,2024-01-02 07:00:00
u0671,conv0001005,sess0002035,A,0,2.51,2024-01-09 16:00:00
u0671,conv0001005,sess0002036,A,1,4.16,2024-01-08 07:00:00
u0671,conv0001006,sess0002037,A,1,3.6,2024-01-07 17:00:00
u0671,conv0001006,sess0002038,A,1,4.47,2024-01-07 18:00:00
u0672,conv0001007,sess0002039,A,1,4.1,2024-01-02 17:00:00
u0672,conv0001008,sess0002040,A,1,3.44,2024-01-07 12:00:00
u0673,conv0001009,sess0002041,A,1,2.67,2024-01-02 13:00:00
u0673,conv0001010,sess0002042,A,1,3.51,2024-01-01 09:00:00
u0674,conv0001011,sess0002043,A,1,3.29,2024-01-06 06:00:00
u0675,conv0001012,sess0002044,A,0,2.71,2024-01-01 08:00:00
u0675,conv0001012,sess0002045,A,0,1.88,2024-01-03 20:00:00
u0675,conv0001012,sess0002046,A,1,4.2,2024-01-10 16:00:00
u0675,conv0001012,sess0002047,A,1,3.45,2024-01-04 16:00:00
u0676,conv0001013,sess0002048,A,0,2.06,2024-01-06 07:00:00
u0676,conv0001013,sess0002049,A,1,5.0,2024-01-05 06:00:00
u0676,conv0001014,sess0002050,A,0,4.36,2024-01-01 08:00:00
u0677,conv0001015,sess0002051,A,1,4.23,2024-01-04 15:00:00
u0677,conv0001015,sess0002052,A,1,3.85,2024-01-08 23:00:00
u0677,conv0001016,sess0002053,A,1,3.78,2024-01-03 01:00:00
u0678,conv0001017,sess0002054,A,1,3.98,2024-01-06 19:00:00
u0678,conv0001017,sess0002055,A,0,1.93,2024-01-08 14:00:00
u0678,conv0001018,sess0002056,A,1,3.37,2024-01-05 11:00:00
u0678,conv0001018,sess0002057,A,1,4.43,2024-01-05 16:00:00
u0679,conv0001019,sess0002058,A,1,4.01,2024-01-04 09:00:00
u0679,conv0001019,sess0002059,A,0,2.14,2024-01-08 17:00:00
u0679,conv0001020,sess0002060,A,0,2.61,2024-01-05 18:00:00
u0679,conv0001020,sess0002061,A,0,2.48,2024-01-04 02:00:00
u0680,conv0001021,sess0002062,A,1,3.21,2024-01-02 00:00:00
u0680,conv0001021,sess0002063,A,1,3.66,2024-01-10 01:00:00
u0680,conv0001021,sess0002064,A,0,2.18,2024-01-08 04:00:00
u0681,conv0001022,sess0002065,A,0,3.52,2024-01-02 15:00:00
u0681,conv0001022,sess0002066,A,1,4.17,2024-01-07 10:00:00
u0681,conv0001022,sess0002067,A,0,1.13,2024-01-05 07:00:00
u0681,conv0001022,sess0002068,A,1,4.93,2024-01-10 03:00:00
u0681,conv0001022,sess0002069,A,1,3.38,2024-01-07 22:00:00
u0682,conv0001023,sess0002070,A,1,4.5,2024-01-01 02:00:00
u0683,conv0001024,sess0002071,A,1,3.53,2024-01-05 09:00:00
u0684,conv0001026,sess0002072,A,0,1.89,2024-01-04 13:00:00
u0684,conv0001026,sess0002073,A,0,1.82,2024-01-07 04:00:00
u0684,conv0001026,sess0002074,A,1,4.65,2024-01-04 07:00:00
u0684,conv0001026,sess0002075,A,0,2.17,2024-01-10 14:00:00
u0685,conv0001027,sess0002076,A,1,3.17,2024-01-06 13:00:00
u0685,conv0001027,sess0002077,A,0,1.31,2024-01-08 14:00:00
u0685,conv0001027,sess0002078,A,0,4.34,2024-01-09 23:00:00
u0686,conv0001028,sess0002079,A,1,3.38,2024-01-03 00:00:00
u0686,conv0001028,sess0002080,A,0,2.62,2024-01-08 03:00:00
u0686,conv0001029,sess0002081,A,0,3.57,2024-01-02 04:00:00
u0687,conv0001030,sess0002082,A,1,5.0,2024-01-06 22:00:00
u0687,conv0001031,sess0002083,A,0,2.39,2024-01-07 14:00:00
u0688,conv0001032,sess0002084,A,1,4.73,2024-01-03 18:00:00
u0688,conv0001032,sess0002085,A,1,3.49,2024-01-08 02:00:00
u0688,conv0001032,sess0002086,A,0,2.98,2024-01-08 19:00:00
u0688,conv0001032,sess0002087,A,1,4.46,2024-01-10 10:00:00
u0689,conv0001033,sess0002088,A,1,3.99,2024-01-04 00:00:00
u0690,conv0001035,sess0002089,A,1,4.53,2024-01-03 10:00:00
u0691,conv0001037,sess0002090,A,0,1.32,2024-01-03 14:00:00
u0691,conv0001038,sess0002091,A,1,4.85,2024-01-01 06:00:00
u0692,conv0001039,sess0002092,A,1,4.08,2024-01-01 00:00:00
u0692,conv0001039,sess0002093,A,0,2.16,2024-01-05 16:00:00
u0692,conv0001039,sess0002094,A,1,3.54,2024-01-07 12:00:00
u0692,conv0001039,sess0002095,A,1,4.52,2024-01-06 04:00:00
u0692,conv0001039,sess0002096,A,1,5.0,2024-01-14 19:00:00
u0693,conv0001040,sess0002097,A,1,4.5,2024-01-05 14:00:00
u0693,conv0001040,sess0002098,A,0,2.82,2024-01-01 12:00:00
u0693,conv0001040,sess0002099,A,0,3.43,2024-01-04 07:00:00
u0694,conv0001041,sess0002100,A,1,3.95,2024-01-04 04:00:00
u0694,conv0001041,sess0002101,A,1,5.0,2024-01-06 13:00:00
u0695,conv0001042,sess0002102,A,0,2.07,2024-01-04 17:00:00
u0695,conv0001042,sess0002103,A,1,4.49,2024-01-09 00:00:00
u0695,conv0001043,sess0002104,A,1,3.23,2024-01-02 18:00:00
u0696,conv0001044,sess0002105,A,1,4.0,2024-01-02 21:00:00
u0696,conv0001044,sess0002106,A,1,2.5,2024-01-02 15:00:00
u0696,conv0001045,sess0002107,A,1,4.2,2024-01-06 13:00:00
u0697,conv0001046,sess0002108,A,1,3.15,2024-01-04 10:00:00
u0697,conv0001046,sess0002109,A,1,4.36,2024-01-03 04:00:00
u0697,conv0001047,sess0002110,A,1,4.07,2024-01-02 09:00:00
u0698,conv0001048,sess0002111,A,1,5.0,2024-01-03 03:00:00
u0698,conv0001048,sess0002112,A,1,3.99,2024-01-03 08:00:00
u0698,conv0001048,sess0002113,A,1,4.29,2024-01-07 12:00:00
u0699,conv0001049,sess0002114,A,1,3.82,2024-01-07 16:00:00
u0699,conv0001049,sess0002115,A,0,2.4,2024-01-06 04:00:00
u0699,conv0001049,sess0002116,A,0,2.54,2024-01-13 00:00:00
u0700,conv0001050,sess0002117,A,1,3.69,2024-01-07 10:00:00
u0700,conv0001050,sess0002118,A,1,3.83,2024-01-04 00:00:00
u0700,conv0001051,sess0002119,A,0,2.87,2024-01-04 09:00:00
u0701,conv0001052,sess0002120,A,1,3.01,2024-01-02 19:00:00
u0701,conv0001052,sess0002121,A,0,3.01,2024-01-04 23:00:00
u0702,conv0001053,sess0002122,A,1,3.81,2024-01-04 08:00:00
u0702,conv0001053,sess0002123,A,1,4.6,2024-01-05 17:00:00
u0702,conv0001053,sess0002124,A,0,2.01,2024-01-04 06:00:00
u0702,conv0001053,sess0002125,A,1,3.99,2024-01-13 16:00:00
u0702,conv0001053,sess0002126,A,0,2.46,2024-01-10 17:00:00
u0703,conv0001054,sess0002127,A,0,3.86,2024-01-01 12:00:00
u0703,conv0001054,sess0002128,A,1,5.0,2024-01-08 18:00:00
u0703,conv0001055,sess0002129,A,0,3.04,2024-01-01 11:00:00
u0704,conv0001056,sess0002130,A,0,1.62,2024-01-02 11:00:00
u0705,conv0001058,sess0002131,A,1,3.16,2024-01-02 14:00:00
u0705,conv0001058,sess0002132,A,0,1.95,2024-01-05 06:00:00
u0705,conv0001058,sess0002133,A,1,4.41,2024-01-08 12:00:00
u0705,conv0001058,sess0002134,A,1,2.66,2024-01-14 03:00:00
u0705,conv0001058,sess0002135,A,1,3.05,2024-01-12 17:00:00
u0706,conv0001059,sess0002136,A,1,3.96,2024-01-03 08:00:00
u0706,conv0001059,sess0002137,A,0,3.0,2024-01-08 01:00:00
u0707,conv0001060,sess0002138,A,0,1.53,2024-01-03 09:00:00
u0707,conv0001060,sess0002139,A,1,3.82,2024-01-08 22:00:00
u0708,conv0001061,sess0002140,A,1,4.22,2024-01-03 23:00:00
u0709,conv0001062,sess0002141,A,1,3.88,2024-01-01 16:00:00
u0709,conv0001062,sess0002142,A,0,3.61,2024-01-05 08:00:00
u0709,conv0001063,sess0002143,A,0,1.64,2024-01-04 17:00:00
u0709,conv0001063,sess0002144,A,1,4.96,2024-01-04 01:00:00
u0710,conv0001064,sess0002145,A,1,3.31,2024-01-07 18:00:00
u0710,conv0001064,sess0002146,A,0,0.99,2024-01-07 20:00:00
u0710,conv0001064,sess0002147,A,0,4.62,2024-01-11 23:00:00
u0711,conv0001065,sess0002148,A,1,4.31,2024-01-06 18:00:00
u0712,conv0001067,sess0002149,A,1,5.0,2024-01-05 08:00:00
u0712,conv0001067,sess0002150,A,0,2.17,2024-01-06 01:00:00
u0713,conv0001068,sess0002151,A,1,4.52,2024-01-03 06:00:00
u0713,conv0001068,sess0002152,A,1,5.0,2024-01-08 10:00:00
u0714,conv0001069,sess0002153,A,1,4.85,2024-01-02 08:00:00
u0715,conv0001071,sess0002154,A,0,3.64,2024-01-03 03:00:00
u0715,conv0001071,sess0002155,A,0,3.56,2024-01-06 06:00:00
u0715,conv0001071,sess0002156,A,0,2.4,2024-01-09 16:00:00
u0716,conv0001072,sess0002157,A,1,3.92,2024-01-05 09:00:00
u0716,conv0001072,sess0002158,A,1,3.34,2024-01-08 03:00:00
u0716,conv0001073,sess0002159,A,1,3.86,2024-01-01 07:00:00
u0716,conv0001073,sess0002160,A,0,3.09,2024-01-08 04:00:00
u0717,conv0001074,sess0002161,A,0,2.51,2024-01-02 23:00:00
u0717,conv0001074,sess0002162,A,0,0.32,2024-01-05 23:00:00
u0717,conv0001074,sess0002163,A,1,4.51,2024-01-07 12:00:00
u0718,conv0001075,sess0002164,A,0,2.77,2024-01-07 17:00:00
u0718,conv0001075,sess0002165,A,0,2.09,2024-01-06 11:00:00
u0718,conv0001075,sess0002166,A,1,5.0,2024-01-05 20:00:00
u0718,conv0001076,sess0002167,A,0,2.6,2024-01-03 19:00:00
u0718,conv0001076,sess0002168,A,1,3.63,2024-01-07 12:00:00
u0719,conv0001077,sess0002169,A,0,2.38,2024-01-04 02:00:00
u0719,conv0001078,sess0002170,A,1,3.13,2024-01-07 20:00:00
u0720,conv0001079,sess0002171,A,0,2.8,2024-01-06 13:00:00
u0720,conv0001079,sess0002172,A,0,2.32,2024-01-07 10:00:00
u0720,conv0001079,sess0002173,A,0,2.45,2024-01-02 11:00:00
u0720,conv0001079,sess0002174,A,0,3.37,2024-01-10 11:00:00
u0720,conv0001079,sess0002175,A,1,4.2,2024-01-08 21:00:00
u0721,conv0001080,sess0002176,A,1,3.79,2024-01-05 06:00:00
u0721,conv0001080,sess0002177,A,1,4.36,2024-01-05 15:00:00
u0721,conv0001081,sess0002178,A,0,3.41,2024-01-04 13:00:00
u0721,conv0001081,sess0002179,A,1,4.25,2024-01-08 14:00:00
u0722,conv0001082,sess0002180,A,1,3.81,2024-01-03 07:00:00
